deal_id;type;content
*     2993;DEAL;93-AKT-AT64-KJ54, AKQJ8-75-KQ93-98, T62-J986-J82-762, 754-Q432-75-AQT3
*     2993;DIRS;  North      East     South      West
*     2993;BIDS;   1SA      passe     passe     passe   
*     2993;RULE;    10                                  
*     2994;DEAL;T8652-Q9875-762, AJ43-42-AQ8-AK87, Q-J3-K95-QJ96432, K97-AKT6-JT43-T5
*     2994;DIRS;  North      East     South      West
*     2994;BIDS;  passe       1T      passe     passe   
*     2994;RULE;              17                        
*     2994;BIDS;  passe   
*     2994;RULE;          
*     2995;DEAL;Q865-AT9876-QJ9, AKJ3-K2-AKQ-K432, T972-Q54-J542-87, 4-J3-T98763-AT65
*     2995;DIRS;  North      East     South      West
*     2995;BIDS;  passe       2T      passe     passe   
*     2995;RULE;              7                         
*     2995;BIDS;  passe   
*     2995;RULE;          
*     2996;DEAL;94-AT97-K64-A873, 2-642-AQT3-KQ965, JT753-J8-852-JT4, AKQ86-KQ53-J97-2
*     2996;DIRS;  North      East     South      West
*     2996;BIDS;  passe     passe     passe       1P    
*     2996;RULE;                                  16    
*     2996;BIDS;  passe     passe     passe   
*     2996;RULE;                              
*     2997;DEAL;53-A854-AK6-9864, J87-KJ-T852-KQ53, KQT6-T7-Q743-AJ2, A942-Q9632-J9-T7
*     2997;DIRS;  North      East     South      West
*     2997;BIDS;  passe     passe       1K      passe   
*     2997;RULE;                        17              
*     2997;BIDS;  passe     passe   
*     2997;RULE;                    
*     2998;DEAL;J-K82-AQ76-KQ753, Q87653-54-K854-2, KT942-QT-32-A864, A-AJ9763-JT9-JT9
*     2998;DIRS;  North      East     South      West
*     2998;BIDS;    1T        2P      passe     passe   
*     2998;RULE;    17       194                        
*     2998;BIDS;  passe   
*     2998;RULE;          
*     2999;DEAL;AK8-Q8-J9863-Q82, J94-A3-A4-AK9765, 652-T742-KQ5-J43, QT73-KJ965-T72-T
*     2999;DIRS;  North      East     South      West
*     2999;BIDS;    1K        2T      passe     passe   
*     2999;RULE;    17       191                        
*     2999;BIDS;  passe   
*     2999;RULE;          
*     3000;DEAL;43-K632-983-AT54, 95-A9-AJ54-J9762, 8762-QT8754-T62, AKQJT-J-KQ7-KQ83
*     3000;DIRS;  North      East     South      West
*     3000;BIDS;  passe     passe     passe       2T    
*     3000;RULE;                                  6     
*     3000;BIDS;  passe     passe     passe   
*     3000;RULE;                              
*     3001;DEAL;AQJ7-75-Q642-K94, 652-KQJ3-T-AQ732, KT84-9842-KJ93-6, 93-AT6-A875-JT85
*     3001;DIRS;  North      East     South      West
*     3001;BIDS;    1K      passe       1C      passe   
*     3001;RULE;    17                  60              
*     3001;BIDS;    1P      passe     passe     passe   
*     3001;RULE;   511                                  
*     3002;DEAL;AQ873-93-K76-K74, JT2-A864-A32-AJ2, K65-KJT75-QJ8-Q6, 94-Q2-T954-T9853
*     3002;DIRS;  North      East     South      West
*     3002;BIDS;    1P      passe       2T      passe   
*     3002;RULE;    16                  40              
*     3002;BIDS;    2P      passe     passe     passe   
*     3002;RULE;   555                                  
*     3003;DEAL;QT6-K64-AK853-84, 75432-J2-Q4-T975, AJ98-QT93-T92-K3, K-A875-J76-AQJ62
*     3003;DIRS;  North      East     South      West
*     3003;BIDS;    1K      passe       1P      passe   
*     3003;RULE;    17                  61              
*     3003;BIDS;   1SA      passe     passe     passe   
*     3003;RULE;   491                                  
*     3004;DEAL;J653-A873-T432-2, QT9-KQ952-AKQ6-9, A742-T64-87-K643, K8-J-J95-AQJT875
*     3004;DIRS;  North      East     South      West
*     3004;BIDS;  passe       1C      passe       1T    
*     3004;RULE;              16                  17    
*     3004;BIDS;  passe     passe     passe   
*     3004;RULE;                              
*     3005;DEAL;73-AQT962-AQT95, AJ653-J952-743-2, KT74-AQ864-85-K6, Q982-KT-KJ-J8743
*     3005;DIRS;  North      East     South      West
*     3005;BIDS;    1K      passe       1C      passe   
*     3005;RULE;    17                  62              
*     3005;BIDS;    2T      passe     passe     passe   
*     3005;RULE;   512                                  
*     3006;DEAL;T42-J63-AT96-KT8, AQ6-A95-KJ7-AJ95, J53-K842-Q3-Q432, K987-QT7-8542-76
*     3006;DIRS;  North      East     South      West
*     3006;BIDS;  passe       1T      passe     passe   
*     3006;RULE;              17                        
*     3006;BIDS;  passe   
*     3006;RULE;          
*     3007;DEAL;9-AKQ6-JT75-T543, KQ-T985-A84-AK72, AJT62-32-KQ63-J6, 87543-J74-92-Q98
*     3007;DIRS;  North      East     South      West
*     3007;BIDS;  passe      1SA      passe       2C    
*     3007;RULE;              10                 288    
*     3007;BIDS;  passe     passe     passe   
*     3007;RULE;                              
*     3008;DEAL;Q6-Q852-AJ92-QJ3, 7-T7-Q7653-T7652, T9432-A4-KT84-A4, AKJ85-KJ963-K98
*     3008;DIRS;  North      East     South      West
*     3008;BIDS;    1K      passe       1P      passe   
*     3008;RULE;    17                  62              
*     3008;BIDS;   1SA      passe     passe     passe   
*     3008;RULE;   490                                  
*     3009;DEAL;T854-9-K52-AJ952, K92-A732-Q43-Q43, J-QJT64-9876-T87, AQ763-K85-AJT-K6
*     3009;DIRS;  North      East     South      West
*     3009;BIDS;  passe     passe     passe       1P    
*     3009;RULE;                                  16    
*     3009;BIDS;  passe     passe     passe   
*     3009;RULE;                              
*     3010;DEAL;98-AJ5-AJ86-AQJ9, QT4-T74-Q932-742, 532-Q32-T754-653, AKJ76-K986-K-KT8
*     3010;DIRS;  North      East     South      West
*     3010;BIDS;   1SA      passe     passe     passe   
*     3010;RULE;    10                                  
*     3011;DEAL;9653-J-Q54-AKT52, Q8-A95-AK96-J743, KJ7-QT8632-JT3-9, AT42-K74-872-Q86
*     3011;DIRS;  North      East     South      West
*     3011;BIDS;  passe       1K      passe     passe   
*     3011;RULE;              17                        
*     3011;BIDS;  passe   
*     3011;RULE;          
*     3012;DEAL;82-AT4-JT6-AK965, QJ-Q753-K9875-J4, A954-KJ96-Q-Q873, KT763-82-A432-T2
*     3012;DIRS;  North      East     South      West
*     3012;BIDS;    1T        1K        1C      passe   
*     3012;RULE;    17       190       141              
*     3012;BIDS;   1SA      passe     passe     passe   
*     3012;RULE;   571                                  
*     3013;DEAL;A983-AKJ742-Q5-K, JT64-T9-JT862-T2, Q752-63-4-AQ9843, K-Q85-AK973-J765
*     3013;DIRS;  North      East     South      West
*     3013;BIDS;    1C      passe       1P      passe   
*     3013;RULE;    16                  49              
*     3013;BIDS;    3P      passe     passe     passe   
*     3013;RULE;   437                                  
*     3014;DEAL;5432-A6-AQT9765, AKJ98432-A-Q4-KJ, QT5-J9-T9852-832, 76-KQT876-KJ73-4
*     3014;DIRS;  North      East     South      West
*     3014;BIDS;  passe       1P      passe     passe   
*     3014;RULE;              16                        
*     3014;BIDS;  passe   
*     3014;RULE;          
*     3015;DEAL;QJ-A974-KT754-92, K92-JT65-Q2-AQ65, T7654-Q-83-J8743, A83-K832-AJ96-KT
*     3015;DIRS;  North      East     South      West
*     3015;BIDS;  passe       1T      passe      1SA    
*     3015;RULE;              17                  10    
*     3015;BIDS;  passe       2T      passe       2C    
*     3015;RULE;             272                 303    
*     3015;BIDS;  passe       4C      passe     passe   
*     3015;RULE;             316                        
*     3015;BIDS;  passe   
*     3015;RULE;          
*     3016;DEAL;Q9542-AQ2-5-KJ82, AJ8-974-A82-QT95, KT763-J865-T74-3, KT3-KQJ963-A764
*     3016;DIRS;  North      East     South      West
*     3016;BIDS;    1P      passe     passe     passe   
*     3016;RULE;    16                                  
*     3017;DEAL;J52-AKQ3-KQ96-86, AT3-652-A52-T542, K97-T987-JT74-97, Q864-J4-83-AKQJ3
*     3017;DIRS;  North      East     South      West
*     3017;BIDS;   1SA      passe     passe     passe   
*     3017;RULE;    10                                  
*     3018;DEAL;AJT53-6542-2-AT5, 42-AQT-JT76-J973, KQ-K7-A943-KQ842, 9876-J983-KQ85-6
*     3018;DIRS;  North      East     South      West
*     3018;BIDS;  passe     passe       1T      passe   
*     3018;RULE;                        17              
*     3018;BIDS;    1P      passe       2T      passe   
*     3018;RULE;    19                  48              
*     3018;BIDS;  passe     passe   
*     3018;RULE;                    
*     3019;DEAL;AT86-AJ942-T3-63, K2-T-AJ762-QT974, Q97-KQ5-9854-K52, J543-8763-KQ-AJ8
*     3019;DIRS;  North      East     South      West
*     3019;BIDS;  passe     passe     passe     passe   
*     3019;RULE;                                        
*     3020;DEAL;AKT43-J54-J3-A86, 86-A9-KT986-JT72, 9752-T832-A754-Q, QJ-KQ76-Q2-K9543
*     3020;DIRS;  North      East     South      West
*     3020;BIDS;    1P      passe       2P      passe   
*     3020;RULE;    16                  36              
*     3020;BIDS;  passe     passe   
*     3020;RULE;                    
*     3021;DEAL;A7-QJT72-T32-QJ8, KJ92-765-AK9765, QT864-A643-84-42, 53-K985-AKQJ9-T3
*     3021;DIRS;  North      East     South      West
*     3021;BIDS;  passe     passe     passe       1K    
*     3021;RULE;                                  17    
*     3021;BIDS;  passe     passe     passe   
*     3021;RULE;                              
*     3022;DEAL;KJ986-65-K53-AT3, A32-A93-9762-J65, QT75-QT84-A8-872, 4-KJ72-QJT4-KQ94
*     3022;DIRS;  North      East     South      West
*     3022;BIDS;  passe     passe     passe       1K    
*     3022;RULE;                                  17    
*     3022;BIDS;    1P      passe       2P      passe   
*     3022;RULE;    21                  36              
*     3022;BIDS;  passe     passe   
*     3022;RULE;                    
*     3023;DEAL;632-KQ-KQ43-AJ63, J8-J962-8-KT9754, AQ954-T54-T65-82, KT7-A873-AJ972-Q
*     3023;DIRS;  North      East     South      West
*     3023;BIDS;   1SA      passe       2C      passe   
*     3023;RULE;    10                 288              
*     3023;BIDS;  passe     passe   
*     3023;RULE;                    
*     3024;DEAL;A8-A-AKQT8763-Q6, QJ65-92-92-KT743, KT743-KJ643-952, 92-QT875-J54-AJ8
*     3024;DIRS;  North      East     South      West
*     3024;BIDS;    1K      passe       1P      passe   
*     3024;RULE;    17                  62              
*     3024;BIDS;    3K      passe     passe     passe   
*     3024;RULE;   560                                  
*     3025;DEAL;Q2-K93-Q7653-AQ9, K985-AQJT54-T-J2, T43-862-K42-K543, AJ76-7-AJ98-T876
*     3025;DIRS;  North      East     South      West
*     3025;BIDS;    1K        1C      passe     passe   
*     3025;RULE;    17       190                        
*     3025;BIDS;  passe   
*     3025;RULE;          
*     3026;DEAL;J92-6-A9762-A984, KQT4-KQJT-J-QJ53, 876-9532-KQ84-62, A53-A874-T53-KT7
*     3026;DIRS;  North      East     South      West
*     3026;BIDS;  passe       1T      passe     passe   
*     3026;RULE;              17                        
*     3026;BIDS;  passe   
*     3026;RULE;          
*     3027;DEAL;J-KQT976-K62-QT6, 5-A43-AJ93-AK732, AQ83-J82-QT5-J98, KT97642-5-874-54
*     3027;DIRS;  North      East     South      West
*     3027;BIDS;  passe       1T      passe     passe   
*     3027;RULE;              17                        
*     3027;BIDS;  passe   
*     3027;RULE;          
*     3028;DEAL;QJ5-T74-J53-J952, AT942-K65-A-AQ43, K83-J8-Q9764-K87, 76-AQ932-KT82-T6
*     3028;DIRS;  North      East     South      West
*     3028;BIDS;  passe       1P      passe     passe   
*     3028;RULE;              16                        
*     3028;BIDS;  passe   
*     3028;RULE;          
*     3029;DEAL;QJ54-JT92-T92-A8, 982-K-AK53-T7654, AT763-4-J7-KQ932, K-AQ87653-Q864-J
*     3029;DIRS;  North      East     South      West
*     3029;BIDS;  passe     passe       1P        1C    
*     3029;RULE;                        19        16    
*     3029;BIDS;  passe     passe     passe   
*     3029;RULE;                              
*     3030;DEAL;AK972-AT-953-QJT, Q6-Q875-JT872-76, J43-KQ6-AK98432, JT8543-K962-A4-5
*     3030;DIRS;  North      East     South      West
*     3030;BIDS;    1P      passe       2T      passe   
*     3030;RULE;    16                  48              
*     3030;BIDS;    2P      passe     passe     passe   
*     3030;RULE;   555                                  
*     3031;DEAL;94-AKJ87-KJ54-Q8, K85-95-Q32-JT653, Q76-432-9876-A74, AJT32-QT6-AT-K92
*     3031;DIRS;  North      East     South      West
*     3031;BIDS;    1C      passe       2C        2P    
*     3031;RULE;    16                  36       258    
*     3031;BIDS;  passe     passe     passe   
*     3031;RULE;                              
*     3032;DEAL;853-J98753-JT94, AT4-AKQ83-AQ642, J2-KQT42-6-JT873, KQ976-A6-752-K95
*     3032;DIRS;  North      East     South      West
*     3032;BIDS;  passe       1K      passe       1P    
*     3032;RULE;              17                  16    
*     3032;BIDS;  passe     passe     passe   
*     3032;RULE;                              
*     3033;DEAL;Q96-T52-J8764-Q5, KJ8732-9-A5-9874, A4-K8763-Q32-J63, T5-AQJ4-KT9-AKT2
*     3033;DIRS;  North      East     South      West
*     3033;BIDS;  passe     passe       1C       1SA    
*     3033;RULE;                        19        10    
*     3033;BIDS;  passe       2C      passe     passe   
*     3033;RULE;             288                        
*     3033;BIDS;  passe   
*     3033;RULE;          
*     3034;DEAL;J94-Q9-87-AJT752, Q7-AKT8-AKT53-K9, T8632-J743-2-Q83, AK5-652-QJ964-64
*     3034;DIRS;  North      East     South      West
